"ÈÕÆÚ","Æ·ÖÖ","½»ÊÕÁ¿","µ¥Î»"
"2015-09-28","Îý","0.0","¶Ö"
"2015-09-28","îÜ","0.0","¶Ö"
"2015-09-28","î÷","0.0","¹«½ï"
"2015-09-28","²»Ðâ¸Ö","54.0","¶Ö"
"2015-09-25","µç½âÄø","0.0","¶Ö"
"2015-09-25","Îý","0.0","¶Ö"
"2015-09-25","îÜ","0.0","¶Ö"
"2015-09-25","î÷","0.0","¹«½ï"
"2015-09-25","²»Ðâ¸Ö","284.0","¶Ö"
"2015-09-24","µç½âÄø","48.0","¶Ö"
"2015-09-24","Îý","0.0","¶Ö"
"2015-09-24","îÜ","0.0","¶Ö"
"2015-09-24","î÷","0.0","¹«½ï"
"2015-09-24","²»Ðâ¸Ö","21.0","¶Ö"
"2015-09-23","µç½âÄø","21.0","¶Ö"
"2015-09-23","Îý","0.0","¶Ö"
"2015-09-23","îÜ","0.0","¶Ö"
"2015-09-23","î÷","0.0","¹«½ï"
"2015-09-23","²»Ðâ¸Ö","20.0","¶Ö"
"2015-09-22","²»Ðâ¸Ö","7.0","¶Ö"
"2015-09-21","²»Ðâ¸Ö","58.0","¶Ö"
"2015-09-17","µç½âÄø","21.0","¶Ö"
"2015-09-17","Îý","0.0","¶Ö"
"2015-09-17","îÜ","0.0","¶Ö"
"2015-09-17","î÷","0.0","¹«½ï"
"2015-09-17","²»Ðâ¸Ö","71.0","¶Ö"
"2015-09-16","µç½âÄø","112.0","¶Ö"
"2015-09-16","Îý","0.0","¶Ö"
"2015-09-16","îÜ","0.0","¶Ö"
"2015-09-16","î÷","0.0","¹«½ï"
"2015-09-16","²»Ðâ¸Ö","575.0","¶Ö"
"2015-09-15","µç½âÄø","33.0","¶Ö"
"2015-09-15","Îý","0.0","¶Ö"
"2015-09-15","îÜ","0.0","¶Ö"
"2015-09-15","î÷","0.0","¹«½ï"
"2015-09-15","²»Ðâ¸Ö","8.0","¶Ö"
"2015-09-14","µç½âÄø","198.0","¶Ö"
"2015-09-14","Îý","0.0","¶Ö"
"2015-09-14","îÜ","0.0","¶Ö"
"2015-09-14","î÷","0.0","¹«½ï"
"2015-09-14","²»Ðâ¸Ö","1456.0","¶Ö"
"2015-09-11","µç½âÄø","0.0","¶Ö"
"2015-09-11","Îý","7.0","¶Ö"
"2015-09-11","îÜ","14.5","¶Ö"
"2015-09-11","î÷","3.9","¹«½ï"
"2015-09-11","²»Ðâ¸Ö","317.0","¶Ö"
"2015-09-10","µç½âÄø","752.0","¶Ö"
"2015-09-10","Îý","0.0","¶Ö"
"2015-09-10","îÜ","0.0","¶Ö"
"2015-09-10","î÷","0.0","¹«½ï"
"2015-09-10","²»Ðâ¸Ö","290.0","¶Ö"
"2015-09-09","µç½âÄø","9.0","¶Ö"
"2015-09-09","Îý","0.0","¶Ö"
"2015-09-09","îÜ","0.0","¶Ö"
"2015-09-09","î÷","0.0","¹«½ï"
"2015-09-09","²»Ðâ¸Ö","101.0","¶Ö"
"2015-09-08","²»Ðâ¸Ö","213.0","¶Ö"
"2015-09-07","µç½âÄø","456.0","¶Ö"
"2015-09-07","Îý","0.0","¶Ö"
"2015-09-07","îÜ","0.0","¶Ö"
"2015-09-07","î÷","0.0","¹«½ï"
"2015-09-07","²»Ðâ¸Ö","561.0","¶Ö"
"2015-09-02","²»Ðâ¸Ö","75.0","¶Ö"
"2015-09-01","µç½âÄø","6.0","¶Ö"
"2015-09-01","Îý","0.0","¶Ö"
"2015-09-01","îÜ","2.0","¶Ö"
"2015-09-01","î÷","2.4","¹«½ï"
"2015-09-01","²»Ðâ¸Ö","21.0","¶Ö"
"2015-08-31","²»Ðâ¸Ö","32.0","¶Ö"
"2015-08-28","µç½âÄø","253.0","¶Ö"
"2015-08-28","Îý","0.0","¶Ö"
"2015-08-28","îÜ","0.0","¶Ö"
"2015-08-28","î÷","0.0","¹«½ï"
"2015-08-28","²»Ðâ¸Ö","247.0","¶Ö"
"2015-08-27","²»Ðâ¸Ö","74.0","¶Ö"
"2015-08-26","µç½âÄø","2467.0","¶Ö"
"2015-08-26","Îý","0.0","¶Ö"
"2015-08-26","îÜ","0.0","¶Ö"
"2015-08-26","î÷","0.1","¹«½ï"
"2015-08-26","²»Ðâ¸Ö","209.0","¶Ö"
"2015-08-25","µç½âÄø","0.0","¶Ö"
"2015-08-25","Îý","0.0","¶Ö"
"2015-08-25","îÜ","0.0","¶Ö"
"2015-08-25","î÷","0.0","¹«½ï"
"2015-08-25","²»Ðâ¸Ö","213.0","¶Ö"
"2015-08-24","µç½âÄø","258.0","¶Ö"
"2015-08-24","Îý","0.0","¶Ö"
"2015-08-24","îÜ","0.0","¶Ö"
"2015-08-24","î÷","0.0","¹«½ï"
"2015-08-24","²»Ðâ¸Ö","299.0","¶Ö"
"2015-08-21","µç½âÄø","60.0","¶Ö"
"2015-08-21","Îý","0.0","¶Ö"
"2015-08-21","îÜ","0.0","¶Ö"
"2015-08-21","î÷","0.0","¹«½ï"
"2015-08-21","²»Ðâ¸Ö","128.0","¶Ö"
"2015-08-20","µç½âÄø","126.0","¶Ö"
"2015-08-20","Îý","0.0","¶Ö"
"2015-08-20","îÜ","0.0","¶Ö"
"2015-08-20","î÷","0.0","¹«½ï"
"2015-08-20","²»Ðâ¸Ö","112.0","¶Ö"
"2015-08-19","µç½âÄø","66.0","¶Ö"
"2015-08-19","Îý","0.0","¶Ö"
"2015-08-19","îÜ","0.0","¶Ö"
"2015-08-19","î÷","0.0","¹«½ï"
"2015-08-19","²»Ðâ¸Ö","282.0","¶Ö"
"2015-08-18","µç½âÄø","66.0","¶Ö"
"2015-08-18","Îý","0.0","¶Ö"
"2015-08-18","îÜ","0.0","¶Ö"
"2015-08-18","î÷","0.0","¹«½ï"
"2015-08-18","²»Ðâ¸Ö","282.0","¶Ö"
"2015-08-17","µç½âÄø","90.0","¶Ö"
"2015-08-17","Îý","0.0","¶Ö"
"2015-08-17","îÜ","0.0","¶Ö"
"2015-08-17","î÷","0.0","¹«½ï"
"2015-08-17","²»Ðâ¸Ö","141.0","¶Ö"
"2015-08-14","µç½âÄø","3.0","¶Ö"
"2015-08-14","Îý","0.0","¶Ö"
"2015-08-14","îÜ","0.0","¶Ö"
"2015-08-14","î÷","0.0","¹«½ï"
"2015-08-14","²»Ðâ¸Ö","156.0","¶Ö"
"2015-08-13","²»Ðâ¸Ö","302.0","¶Ö"
"2015-08-12","µç½âÄø","0.0","¶Ö"
"2015-08-12","Îý","0.0","¶Ö"
"2015-08-12","îÜ","0.0","¶Ö"
"2015-08-12","î÷","0.1","¹«½ï"
"2015-08-12","²»Ðâ¸Ö","38.0","¶Ö"
"2015-08-11","µç½âÄø","0.0","¶Ö"
"2015-08-11","Îý","0.0","¶Ö"
"2015-08-11","îÜ","0.0","¶Ö"
"2015-08-11","î÷","0.2","¹«½ï"
"2015-08-11","²»Ðâ¸Ö","92.0","¶Ö"
"2015-08-10","²»Ðâ¸Ö","295.0","¶Ö"
"2015-08-07","²»Ðâ¸Ö","356.0","¶Ö"
"2015-08-06","²»Ðâ¸Ö","438.0","¶Ö"
"2015-08-05","²»Ðâ¸Ö","339.0","¶Ö"
"2015-08-04","²»Ðâ¸Ö","117.0","¶Ö"
"2015-08-03","²»Ðâ¸Ö","52.0","¶Ö"
"2015-07-31","²»Ðâ¸Ö","32.0","¶Ö"
"2015-07-30","²»Ðâ¸Ö","37.0","¶Ö"
"2015-07-28","µç½âÄø","1632.0","¶Ö"
"2015-07-28","Îý","0.0","¶Ö"
"2015-07-28","îÜ","2.0","¶Ö"
"2015-07-28","î÷","0.5","¹«½ï"
"2015-07-28","²»Ðâ¸Ö","8.0","¶Ö"
"2015-07-27","µç½âÄø","39.0","¶Ö"
"2015-07-27","Îý","0.0","¶Ö"
"2015-07-27","îÜ","0.0","¶Ö"
"2015-07-27","î÷","0.0","¹«½ï"
"2015-07-27","²»Ðâ¸Ö","291.0","¶Ö"
"2015-07-24","µç½âÄø","60.0","¶Ö"
"2015-07-24","Îý","0.0","¶Ö"
"2015-07-24","îÜ","0.0","¶Ö"
"2015-07-24","î÷","0.0","¹«½ï"
"2015-07-23","²»Ðâ¸Ö","7.0","¶Ö"
"2015-07-22","µç½âÄø","60.0","¶Ö"
"2015-07-22","Îý","0.0","¶Ö"
"2015-07-22","îÜ","0.0","¶Ö"
"2015-07-22","î÷","0.0","¹«½ï"
"2015-07-22","²»Ðâ¸Ö","9.0","¶Ö"
"2015-07-21","µç½âÄø","60.0","¶Ö"
"2015-07-21","Îý","0.0","¶Ö"
"2015-07-21","îÜ","0.0","¶Ö"
"2015-07-21","î÷","0.0","¹«½ï"
"2015-07-21","²»Ðâ¸Ö","261.0","¶Ö"
"2015-07-20","µç½âÄø","12.0","¶Ö"
"2015-07-20","Îý","0.0","¶Ö"
"2015-07-20","îÜ","0.0","¶Ö"
"2015-07-20","î÷","0.0","¹«½ï"
"2015-07-20","²»Ðâ¸Ö","29.0","¶Ö"
"2015-07-17","²»Ðâ¸Ö","40.0","¶Ö"
"2015-07-16","µç½âÄø","90.0","¶Ö"
"2015-07-16","Îý","0.0","¶Ö"
"2015-07-16","îÜ","0.0","¶Ö"
"2015-07-16","î÷","0.3","¹«½ï"
"2015-07-16","²»Ðâ¸Ö","2594.0","¶Ö"
"2015-07-15","µç½âÄø","0.0","¶Ö"
"2015-07-15","Îý","0.0","¶Ö"
"2015-07-15","îÜ","0.25","¶Ö"
"2015-07-15","î÷","0.0","¹«½ï"
"2015-07-15","²»Ðâ¸Ö","177.0","¶Ö"
"2015-07-14","µç½âÄø","158.0","¶Ö"
"2015-07-14","Îý","0.0","¶Ö"
"2015-07-14","îÜ","1.0","¶Ö"
"2015-07-14","î÷","0.0","¹«½ï"
"2015-07-14","²»Ðâ¸Ö","143.0","¶Ö"
"2015-07-13","µç½âÄø","12.0","¶Ö"
"2015-07-13","Îý","0.0","¶Ö"
"2015-07-13","îÜ","0.0","¶Ö"
"2015-07-13","î÷","3.6","¹«½ï"
"2015-07-13","²»Ðâ¸Ö","118.0","¶Ö"
"2015-07-10","µç½âÄø","323.0","¶Ö"
"2015-07-10","Îý","0.0","¶Ö"
"2015-07-10","îÜ","0.0","¶Ö"
"2015-07-10","î÷","0.0","¹«½ï"
"2015-07-10","²»Ðâ¸Ö","96.0","¶Ö"
"2015-07-09","µç½âÄø","154.0","¶Ö"
"2015-07-09","Îý","0.0","¶Ö"
"2015-07-09","îÜ","0.0","¶Ö"
"2015-07-09","î÷","0.0","¹«½ï"
"2015-07-09","²»Ðâ¸Ö","172.0","¶Ö"
"2015-07-08","µç½âÄø","513.0","¶Ö"
"2015-07-08","Îý","0.0","¶Ö"
"2015-07-08","îÜ","0.0","¶Ö"
"2015-07-08","î÷","0.0","¹«½ï"
"2015-07-08","²»Ðâ¸Ö","118.0","¶Ö"
"2015-07-07","²»Ðâ¸Ö","814.0","¶Ö"
"2015-07-06","µç½âÄø","66.0","¶Ö"
"2015-07-06","Îý","0.0","¶Ö"
"2015-07-06","îÜ","0.0","¶Ö"
"2015-07-06","î÷","0.0","¹«½ï"
"2015-07-06","²»Ðâ¸Ö","92.0","¶Ö"
"2015-07-03","²»Ðâ¸Ö","18.0","¶Ö"
"2015-07-02","µç½âÄø","240.0","¶Ö"
"2015-07-02","Îý","0.0","¶Ö"
"2015-07-02","îÜ","0.0","¶Ö"
"2015-07-02","î÷","0.0","¹«½ï"
"2015-07-02","²»Ðâ¸Ö","56.0","¶Ö"
"2015-07-01","µç½âÄø","6.0","¶Ö"
"2015-07-01","Îý","0.0","¶Ö"
"2015-07-01","îÜ","1.0","¶Ö"
"2015-07-01","î÷","0.0","¹«½ï"
"2015-07-01","²»Ðâ¸Ö","56.0","¶Ö"
"2015-06-26","µç½âÄø","710.0","¶Ö"
"2015-06-26","Îý","0.0","¶Ö"
"2015-06-26","îÜ","0.0","¶Ö"
"2015-06-26","î÷","0.0","¹«½ï"
"2015-06-25","µç½âÄø","39.0","¶Ö"
"2015-06-25","Îý","0.0","¶Ö"
"2015-06-25","îÜ","0.0","¶Ö"
"2015-06-25","î÷","0.1","¹«½ï"
"2015-06-25","²»Ðâ¸Ö","465.0","¶Ö"
"2015-06-24","²»Ðâ¸Ö","410.0","¶Ö"
"2015-06-23","µç½âÄø","3.0","¶Ö"
"2015-06-23","Îý","0.0","¶Ö"
"2015-06-23","îÜ","0.0","¶Ö"
"2015-06-23","î÷","0.0","¹«½ï"
"2015-06-23","²»Ðâ¸Ö","426.0","¶Ö"
"2015-06-19","µç½âÄø","0.0","¶Ö"
"2015-06-19","Îý","0.0","¶Ö"
"2015-06-19","îÜ","1.0","¶Ö"
"2015-06-19","î÷","0.0","¹«½ï"
"2015-06-19","²»Ðâ¸Ö","17.0","¶Ö"
"2015-06-18","µç½âÄø","6.0","¶Ö"
"2015-06-18","Îý","0.0","¶Ö"
"2015-06-18","îÜ","0.0","¶Ö"
"2015-06-18","î÷","0.2","¹«½ï"
"2015-06-18","²»Ðâ¸Ö","19.0","¶Ö"
"2015-06-17","µç½âÄø","3.0","¶Ö"
"2015-06-17","Îý","0.0","¶Ö"
"2015-06-17","îÜ","0.0","¶Ö"
"2015-06-17","î÷","0.0","¹«½ï"
"2015-06-16","µç½âÄø","9.0","¶Ö"
"2015-06-16","Îý","0.0","¶Ö"
"2015-06-16","îÜ","0.0","¶Ö"
"2015-06-16","î÷","0.0","¹«½ï"
"2015-06-16","²»Ðâ¸Ö","1337.0","¶Ö"
"2015-06-15","µç½âÄø","30.0","¶Ö"
"2015-06-15","Îý","0.0","¶Ö"
"2015-06-15","îÜ","0.0","¶Ö"
"2015-06-15","î÷","0.0","¹«½ï"
"2015-06-15","²»Ðâ¸Ö","199.0","¶Ö"
"2015-06-12","µç½âÄø","48.0","¶Ö"
"2015-06-12","Îý","0.0","¶Ö"
"2015-06-12","îÜ","0.0","¶Ö"
"2015-06-12","î÷","0.0","¹«½ï"
"2015-06-11","µç½âÄø","33.0","¶Ö"
"2015-06-11","Îý","8.0","¶Ö"
"2015-06-11","îÜ","10.5","¶Ö"
"2015-06-11","î÷","1.5","¹«½ï"
"2015-06-11","²»Ðâ¸Ö","8.0","¶Ö"
"2015-06-10","µç½âÄø","30.0","¶Ö"
"2015-06-10","Îý","0.0","¶Ö"
"2015-06-10","îÜ","0.0","¶Ö"
"2015-06-10","î÷","1.9","¹«½ï"
"2015-06-09","µç½âÄø","60.0","¶Ö"
"2015-06-09","Îý","0.0","¶Ö"
"2015-06-09","îÜ","0.0","¶Ö"
"2015-06-09","î÷","1.2","¹«½ï"
"2015-06-09","²»Ðâ¸Ö","320.0","¶Ö"
"2015-06-08","µç½âÄø","45.0","¶Ö"
"2015-06-08","Îý","0.0","¶Ö"
"2015-06-08","îÜ","0.0","¶Ö"
"2015-06-08","î÷","0.3","¹«½ï"
"2015-06-08","²»Ðâ¸Ö","204.0","¶Ö"
"2015-06-05","µç½âÄø","179.0","¶Ö"
"2015-06-05","Îý","0.0","¶Ö"
"2015-06-05","îÜ","2.0","¶Ö"
"2015-06-05","î÷","0.0","¹«½ï"
"2015-06-04","µç½âÄø","84.0","¶Ö"
"2015-06-04","Îý","0.0","¶Ö"
"2015-06-04","îÜ","0.0","¶Ö"
"2015-06-04","î÷","0.0","¹«½ï"
"2015-06-03","µç½âÄø","53.0","¶Ö"
"2015-06-03","Îý","0.0","¶Ö"
"2015-06-03","îÜ","0.0","¶Ö"
"2015-06-03","î÷","0.0","¹«½ï"
"2015-06-03","²»Ðâ¸Ö","219.0","¶Ö"
"2015-06-02","µç½âÄø","60.0","¶Ö"
"2015-06-02","Îý","0.0","¶Ö"
"2015-06-02","îÜ","0.0","¶Ö"
"2015-06-02","î÷","0.2","¹«½ï"
"2015-06-01","µç½âÄø","99.0","¶Ö"
"2015-06-01","Îý","0.0","¶Ö"
"2015-06-01","îÜ","0.0","¶Ö"
"2015-06-01","î÷","0.0","¹«½ï"
"2015-06-01","²»Ðâ¸Ö","166.0","¶Ö"
"2015-05-29","µç½âÄø","153.0","¶Ö"
"2015-05-29","Îý","0.0","¶Ö"
"2015-05-29","îÜ","0.0","¶Ö"
"2015-05-29","î÷","0.0","¹«½ï"
"2015-05-28","µç½âÄø","98.0","¶Ö"
"2015-05-28","Îý","0.0","¶Ö"
"2015-05-28","îÜ","2.0","¶Ö"
"2015-05-28","î÷","0.0","¹«½ï"
"2015-05-27","µç½âÄø","101.0","¶Ö"
"2015-05-27","Îý","0.0","¶Ö"
"2015-05-27","îÜ","0.0","¶Ö"
"2015-05-27","î÷","0.0","¹«½ï"
"2015-05-27","²»Ðâ¸Ö","301.0","¶Ö"
"2015-05-26","µç½âÄø","785.0","¶Ö"
"2015-05-26","Îý","0.0","¶Ö"
"2015-05-26","îÜ","0.0","¶Ö"
"2015-05-26","î÷","0.0","¹«½ï"
"2015-05-26","²»Ðâ¸Ö","295.0","¶Ö"
"2015-05-25","µç½âÄø","0.0","¶Ö"
"2015-05-25","Îý","0.0","¶Ö"
"2015-05-25","îÜ","0.0","¶Ö"
"2015-05-25","î÷","0.0","¹«½ï"
"2015-05-25","²»Ðâ¸Ö","304.0","¶Ö"
"2015-05-22","µç½âÄø","333.0","¶Ö"
"2015-05-22","Îý","0.0","¶Ö"
"2015-05-22","îÜ","0.0","¶Ö"
"2015-05-22","î÷","1.0","¹«½ï"
"2015-05-21","µç½âÄø","270.0","¶Ö"
"2015-05-21","Îý","0.0","¶Ö"
"2015-05-21","îÜ","0.0","¶Ö"
"2015-05-21","î÷","0.5","¹«½ï"
"2015-05-21","²»Ðâ¸Ö","515.0","¶Ö"
"2015-05-20","µç½âÄø","217.0","¶Ö"
"2015-05-20","Îý","0.0","¶Ö"
"2015-05-20","îÜ","2.0","¶Ö"
"2015-05-20","î÷","0.0","¹«½ï"
"2015-05-20","²»Ðâ¸Ö","806.0","¶Ö"
"2015-05-19","µç½âÄø","21.0","¶Ö"
"2015-05-19","Îý","0.0","¶Ö"
"2015-05-19","îÜ","0.0","¶Ö"
"2015-05-19","î÷","0.3","¹«½ï"
"2015-05-18","µç½âÄø","0.0","¶Ö"
"2015-05-18","Îý","0.0","¶Ö"
"2015-05-18","îÜ","0.0","¶Ö"
"2015-05-18","î÷","0.2","¹«½ï"
"2015-05-18","²»Ðâ¸Ö","1477.0","¶Ö"
"2015-05-15","µç½âÄø","3.1","¶Ö"
"2015-05-15","Îý","0.0","¶Ö"
"2015-05-15","îÜ","0.75","¶Ö"
"2015-05-15","î÷","0.0","¹«½ï"
"2015-05-14","²»Ðâ¸Ö","912.0","¶Ö"
"2015-05-13","µç½âÄø","3.0","¶Ö"
"2015-05-13","Îý","0.0","¶Ö"
"2015-05-13","îÜ","0.0","¶Ö"
"2015-05-13","î÷","0.0","¹«½ï"
"2015-05-12","µç½âÄø","134.0","¶Ö"
"2015-05-12","Îý","0.0","¶Ö"
"2015-05-12","îÜ","0.0","¶Ö"
"2015-05-12","î÷","8.9","¹«½ï"
"2015-05-11","µç½âÄø","198.0","¶Ö"
"2015-05-11","Îý","0.0","¶Ö"
"2015-05-11","îÜ","0.0","¶Ö"
"2015-05-11","î÷","0.0","¹«½ï"
"2015-05-11","²»Ðâ¸Ö","359.0","¶Ö"
"2015-05-08","µç½âÄø","120.0","¶Ö"
"2015-05-08","Îý","0.0","¶Ö"
"2015-05-08","îÜ","0.0","¶Ö"
"2015-05-08","î÷","0.0","¹«½ï"
"2015-05-08","²»Ðâ¸Ö","192.0","¶Ö"
"2015-05-07","µç½âÄø","105.0","¶Ö"
"2015-05-07","Îý","0.0","¶Ö"
"2015-05-07","îÜ","0.0","¶Ö"
"2015-05-07","î÷","0.4","¹«½ï"
"2015-05-06","µç½âÄø","92.0","¶Ö"
"2015-05-06","Îý","0.0","¶Ö"
"2015-05-06","îÜ","1.5","¶Ö"
"2015-05-06","î÷","0.0","¹«½ï"
"2015-05-05","µç½âÄø","100.0","¶Ö"
"2015-05-05","Îý","0.0","¶Ö"
"2015-05-05","îÜ","0.0","¶Ö"
"2015-05-05","î÷","0.1","¹«½ï"
"2015-05-04","µç½âÄø","215.0","¶Ö"
"2015-05-04","Îý","0.0","¶Ö"
"2015-05-04","îÜ","0.0","¶Ö"
"2015-05-04","î÷","0.0","¹«½ï"
"2015-04-30","²»Ðâ¸Ö","322.0","¶Ö"
"2015-04-29","µç½âÄø","198.0","¶Ö"
"2015-04-29","Îý","0.0","¶Ö"
"2015-04-29","îÜ","0.0","¶Ö"
"2015-04-29","î÷","0.0","¹«½ï"
"2015-04-28","µç½âÄø","995.0","¶Ö"
"2015-04-28","Îý","0.0","¶Ö"
"2015-04-28","îÜ","0.0","¶Ö"
"2015-04-28","î÷","0.1","¹«½ï"
"2015-04-27","µç½âÄø","0.0","¶Ö"
"2015-04-27","Îý","0.0","¶Ö"
"2015-04-27","îÜ","0.0","¶Ö"
"2015-04-27","î÷","0.0","¹«½ï"
"2015-04-27","²»Ðâ¸Ö","312.0","¶Ö"
"2015-04-24","µç½âÄø","276.0","¶Ö"
"2015-04-24","Îý","0.0","¶Ö"
"2015-04-24","îÜ","0.0","¶Ö"
"2015-04-24","î÷","0.0","¹«½ï"
"2015-04-23","µç½âÄø","500.0","¶Ö"
"2015-04-23","Îý","0.0","¶Ö"
"2015-04-23","îÜ","0.0","¶Ö"
"2015-04-23","î÷","0.0","¹«½ï"
"2015-04-23","²»Ðâ¸Ö","297.0","¶Ö"
"2015-04-22","µç½âÄø","249.0","¶Ö"
"2015-04-22","Îý","0.0","¶Ö"
"2015-04-22","îÜ","0.0","¶Ö"
"2015-04-22","î÷","1.0","¹«½ï"
"2015-04-22","²»Ðâ¸Ö","6.0","¶Ö"
"2015-04-21","µç½âÄø","807.0","¶Ö"
"2015-04-21","Îý","0.0","¶Ö"
"2015-04-21","îÜ","0.0","¶Ö"
"2015-04-21","î÷","0.0","¹«½ï"
"2015-04-20","µç½âÄø","195.0","¶Ö"
"2015-04-20","Îý","0.0","¶Ö"
"2015-04-20","îÜ","0.0","¶Ö"
"2015-04-20","î÷","0.0","¹«½ï"
"2015-04-20","²»Ðâ¸Ö","412.0","¶Ö"
"2015-04-17","µç½âÄø","432.0","¶Ö"
"2015-04-17","Îý","0.0","¶Ö"
"2015-04-17","îÜ","1.25","¶Ö"
"2015-04-17","î÷","0.0","¹«½ï"
"2015-04-17","²»Ðâ¸Ö","10.0","¶Ö"
"2015-04-15","µç½âÄø","101.0","¶Ö"
"2015-04-15","Îý","0.0","¶Ö"
"2015-04-15","îÜ","0.0","¶Ö"
"2015-04-15","î÷","0.0","¹«½ï"
"2015-04-14","µç½âÄø","0.0","¶Ö"
"2015-04-14","Îý","0.0","¶Ö"
"2015-04-14","îÜ","0.0","¶Ö"
"2015-04-14","î÷","0.7","¹«½ï"
"2015-04-13","µç½âÄø","0.0","¶Ö"
"2015-04-13","Îý","0.0","¶Ö"
"2015-04-13","îÜ","0.0","¶Ö"
"2015-04-13","î÷","21.3","¹«½ï"
"2015-04-10","µç½âÄø","526.0","¶Ö"
"2015-04-10","Îý","0.0","¶Ö"
"2015-04-10","îÜ","0.0","¶Ö"
"2015-04-10","î÷","0.0","¹«½ï"
"2015-04-10","²»Ðâ¸Ö","8.0","¶Ö"
"2015-04-09","µç½âÄø","342.0","¶Ö"
"2015-04-09","Îý","0.0","¶Ö"
"2015-04-09","îÜ","0.0","¶Ö"
"2015-04-09","î÷","14.0","¹«½ï"
"2015-04-09","²»Ðâ¸Ö","210.0","¶Ö"
"2015-04-07","µç½âÄø","15.0","¶Ö"
"2015-04-07","Îý","0.0","¶Ö"
"2015-04-07","îÜ","0.0","¶Ö"
"2015-04-07","î÷","4.5","¹«½ï"
"2015-04-07","²»Ðâ¸Ö","19.0","¶Ö"
"2015-04-02","µç½âÄø","6.0","¶Ö"
"2015-04-02","Îý","0.0","¶Ö"
"2015-04-02","îÜ","0.0","¶Ö"
"2015-04-02","î÷","0.0","¹«½ï"
"2015-04-02","²»Ðâ¸Ö","167.0","¶Ö"
"2015-04-01","µç½âÄø","30.0","¶Ö"
"2015-04-01","Îý","0.0","¶Ö"
"2015-04-01","îÜ","0.0","¶Ö"
"2015-04-01","î÷","0.0","¹«½ï"
"2015-04-01","²»Ðâ¸Ö","313.0","¶Ö"
"2015-03-31","µç½âÄø","0.0","¶Ö"
"2015-03-31","Îý","0.0","¶Ö"
"2015-03-31","îÜ","0.0","¶Ö"
"2015-03-31","î÷","1.2","¹«½ï"
"2015-03-31","²»Ðâ¸Ö","41.0","¶Ö"
"2015-03-30","²»Ðâ¸Ö","526.0","¶Ö"
"2015-03-27","µç½âÄø","31.0","¶Ö"
"2015-03-27","Îý","0.0","¶Ö"
"2015-03-27","îÜ","0.0","¶Ö"
"2015-03-27","î÷","0.0","¹«½ï"
"2015-03-27","²»Ðâ¸Ö","521.0","¶Ö"
"2015-03-26","µç½âÄø","269.0","¶Ö"
"2015-03-26","Îý","0.0","¶Ö"
"2015-03-26","îÜ","0.0","¶Ö"
"2015-03-26","î÷","5.5","¹«½ï"
"2015-03-25","µç½âÄø","0.0","¶Ö"
"2015-03-25","Îý","0.0","¶Ö"
"2015-03-25","îÜ","0.0","¶Ö"
"2015-03-25","î÷","4.91","¹«½ï"
"2015-03-24","µç½âÄø","0.0","¶Ö"
"2015-03-24","Îý","0.0","¶Ö"
"2015-03-24","îÜ","0.0","¶Ö"
"2015-03-24","î÷","1.8","¹«½ï"
"2015-03-24","²»Ðâ¸Ö","53.0","¶Ö"
"2015-03-23","µç½âÄø","42.0","¶Ö"
"2015-03-23","Îý","0.0","¶Ö"
"2015-03-23","îÜ","0.0","¶Ö"
"2015-03-23","î÷","4.7","¹«½ï"
"2015-03-20","µç½âÄø","0.0","¶Ö"
"2015-03-20","Îý","0.0","¶Ö"
"2015-03-20","îÜ","0.0","¶Ö"
"2015-03-20","î÷","0.1","¹«½ï"
"2015-03-19","µç½âÄø","7.0","¶Ö"
"2015-03-19","Îý","0.0","¶Ö"
"2015-03-19","îÜ","0.0","¶Ö"
"2015-03-19","î÷","0.0","¹«½ï"
"2015-03-19","²»Ðâ¸Ö","190.0","¶Ö"
"2015-03-18","µç½âÄø","0.0","¶Ö"
"2015-03-18","Îý","0.0","¶Ö"
"2015-03-18","îÜ","0.0","¶Ö"
"2015-03-18","î÷","0.0","¹«½ï"
"2015-03-17","µç½âÄø","153.0","¶Ö"
"2015-03-17","Îý","0.0","¶Ö"
"2015-03-17","îÜ","0.0","¶Ö"
"2015-03-17","î÷","1.9","¹«½ï"
"2015-03-17","²»Ðâ¸Ö","175.0","¶Ö"
"2015-03-16","µç½âÄø","0.0","¶Ö"
"2015-03-16","Îý","0.0","¶Ö"
"2015-03-16","îÜ","0.0","¶Ö"
"2015-03-16","î÷","0.0","¹«½ï"
"2015-03-13","µç½âÄø","0.0","¶Ö"
"2015-03-13","Îý","0.0","¶Ö"
"2015-03-13","îÜ","0.0","¶Ö"
"2015-03-13","î÷","0.8","¹«½ï"
"2015-03-12","²»Ðâ¸Ö","38.0","¶Ö"
"2015-03-11","µç½âÄø","0.0","¶Ö"
"2015-03-11","Îý","4.0","¶Ö"
"2015-03-11","îÜ","5.5","¶Ö"
"2015-03-11","î÷","0.0","¹«½ï"
"2015-03-10","µç½âÄø","0.0","¶Ö"
"2015-03-10","Îý","0.0","¶Ö"
"2015-03-10","îÜ","0.0","¶Ö"
"2015-03-10","î÷","0.4","¹«½ï"
"2015-03-09","µç½âÄø","0.0","¶Ö"
"2015-03-09","Îý","0.0","¶Ö"
"2015-03-09","îÜ","0.0","¶Ö"
"2015-03-09","î÷","1.1","¹«½ï"
"2015-03-05","µç½âÄø","0.0","¶Ö"
"2015-03-05","Îý","0.0","¶Ö"
